Bin ID,Product Code,Product Name,Unit,NS Code,NS Name,NS SubGroup,Quantity
OB_Non C1-2,C04280590,"แท่นตัดเทป ตราม้า No.H-15 แกน 1""",EA,2CT-PS-02-183,"แท่นตัดเทป ตราม้า H-15 แกน 1"" คละสี",DACT,13
OB_Non C2-2,C07330210,ถ่าน Alkaline Panasonic ขนาด AA (4:EA),EA,2CT-OA-06-004,ถ่านอัลคาไลน์ Panasonic AA P.4,DACT,25
OB_Non C3-2,8857040006538,"คลิปดำ aA No.111 1"" (25mm)",EA,2DSD-ME-PC-TS-CN-003,"Double A Black Binder Clip No.111 (1"") P.12",DAOS,45
OB_Non D1-2,C04230160,เทปโฟมสก๊อตซ์ 110 21มม.x1 ม.หนา1.6มม.,EA,2CT-PS-02-131,เทปโฟม Scotch 3M No.110 21 mmx 1 m หนา 1.6 mm,DACT,59
OB_Non D2-1,C04210320,"""เทปใส UNITAPE แกน 3"""" ขนาด 1""""x72 หลา""",EA,2CT-PS-02-163,"เทปใส UNITAPE แกน 3"" 1""x72 หลา",DACT,15
OB_Non D2-2,C04210530,"เทปใส หลุยส์ แกน 1"" ขนาด 1/2""x36 หลา",EA,2CT-PS-02-172,"เทปใส หลุยส์ แกน 1"" 1/2""x36 หลา",DACT,77
OB_Non D3-2,C04110270,กาวแท่งตราช้าง สติ๊กโก้ ขนาด 10 กรัม,EA,2CT-PS-01-014,กาวแท่ง ตราช้าง Sticko 10 g,DACT,217
OB_Non E2-2,C04243113,"เทปผ้า ใบโพธิ์ ขนาด 1 1/2""x8 หลา สีเขียว",EA,2CT-PS-02-098,"เทปผ้า ใบโพธิ์ 1 1/2""x8 หลา เขียว",DACT,23
OB_Non E3-2,C04243175,"เทปผ้า ใบโพธิ์ ขนาด 2""x8 หลา สีแดง",EA,2CT-PS-02-116,"เทปผ้า ใบโพธิ์ 2""x8 หลา แดง",DACT,7
OB_Non F1-1,C03330710,ฟุตเหล็ก INCA 12 นิ้ว(30CM),EA,2CT-OS-05-005,ฟุตเหล็ก อินคา 12 นิ้ว เงิน P.1,DACT,56
OB_Non F1-2,C03340580,กรรไกร ตราช้าง OFE 0150,EA,2CT-OS-04-005,กรรไกร ตราช้าง OFE 0150,DACT,47
OB_Non F2-1,C03311200,มีดคัตเตอร์นานมี ซิลเวอร์ จัมโบ้,EA,2CT-OS-04-058,มีดคัตเตอร์ NANMEE ซิลเวอร์ จัมโบ้,DACT,42
OB_Non F2-2,C03310070,มีดคัตเตอร์ ตราม้า H-404,EA,2CT-OS-04-056,มีดคัตเตอร์ Horse H-404,DACT,49
OB_Non F3-1,C03823270,สันห่วงพลาสติก TMP 6 mm. ขาว 10 EA:P,EA,2CT-OS-10-076,สันห่วงพลาสติก TMP 6 mm ขาว P.10,DACT,770
OB_Non F3-2,C03823550,สันห่วงพลาสติก  6 mm. ดำ 10 EA:P,EA,2CT-OS-10-060,สันห่วงพลาสติก 6 mm ดำ P.10,DACT,710
OB_Non G1-1,C03040020,หมึกเติมแท่นประทับตราม้า 28 cc. น้ำเงิน,EA,2CT-OS-01-110,หมึกเติมแท่นประทับตรา Horse 28 cc น้ำเงิน,DACT,44
OB_Non G1-2,C03030710,แท่นประทับตราพลาสติก ตราม้า No.2 น้ำเงิน,EA,2CT-OS-01-094,แท่นประทับตรา Horse พลาสติก No.2 น้ำเงิน,DACT,13
OB_Non G2-1,C03120200,"ลวดยิงบอร์ด MAX T3-10 MB 1,000 เข็ม",PAC,2CT-OS-02-042,"ลวดยิงบอร์ด MAX T3-10 MB 1,000 เข็ม",DACT,14
OB_Non G2-2,C03110070,เครื่องเย็บ MAX HD-10N,EA,2CT-OS-02-016,เครื่องเย็บกระดาษ MAX HD-10N,DACT,5
OB_Non H1-1,C02213410,PEN HL สตาบิโล บอส :ชมพูไลแล็ค(10:B),EA,2CT-WC-04-016,ปากกาไฮไลท์ STABILO BOSS ชมพูไลแล็ค P.10,DACT,26
OB_Non H2-1,C02310100,PEN MK สองหัว ตราม้า: น้ำเงิน(12:B),EA,2CT-WC-05-042,ปากกามาร์คเกอร์ ตราม้า สองหัว น้ำเงิน P.12,DACT,204
OB_Non H2-2,C02115010,PENBALL Quantum Gelo Plus 007 นง. (50:B),EA,2CT-WC-01-029,ปากกาลูกลื่น Quantum Gelo Plus 007 น้ำเงิน P.50,DACT,400
OB_Non H3-1,C02711210,ดินสอไม้ HB QP930 (12:B),PAC,2CT-WC-08-012,ดินสอไม้ QP930 HB P.12,DACT,17
OB_Non H3-2,C02310170,PEN เมจิก Horse H-110 : น้ำเงิน(12:P),EA,2CT-WC-05-045,ปากกาเมจิก Horse H-110 น้ำเงิน P.12,DACT,91
OB_Non I2-2,C05020160,"Laser/Inkjet Label ช้าง18-030 2,400 ป้าย",EA,2CT-PB-01-464,ป้ายสติกเกอร์ ตราช้าง Laser/Inkjet No.18-030 P.2400,DACT,13
OB_Non I3-1,C05010780,ป้ายสติ๊กเกอร์ ตราช้าง B3 16 มม.,PAC,2CT-PB-01-458,ป้ายสติกเกอร์ ตราช้าง B3 16 mm P.1,DACT,92
OB_Non I3-2,C05010840,ป้ายสติ๊กเกอร์ ตราม้า A3 13x19 มม.,EA,2CT-PB-01-427,ป้ายสติกเกอร์ Horse A3 13x19 mm,DACT,27
OB_Non M2-2,C06310480,อินเด็กซ์กระดาษตราช้าง 310 1-10 A4 10 สี,EA,2CT-FS-05-014,อินเด็กซ์กระดาษ ตราช้าง 310 1-10 A4 10 สี,DACT,29
OB_Non N1-2,C06190200,สมุดนามบัตร โคมิค NU160/160ชื่อสีดำ,EA,2CT-FS-03-081,สมุดนามบัตร โคมิค NU160 160 ชื่อ ดำ P.1,DACT,4
OB_Non N2-1,C05123580,กระดาษสี Flying 200g. A4 50 ผ. 01 ขาว,EA,2CT-PB-02-267,กระดาษสี Flying A4 200gsm 50s ขาว #01,DACT,24
OB_Non N2-2,C05631180,ฟิล์มดัชนีBENNON Sign Here 06627,EA,2CT-PB-05-173,ฟิล์มดัชนี BENNON 6627 (SIGN HERE),DACT,44
OB_Non N3-1,C05121310,FlyingColourPaper แดง 160g.A4 #30 P.50,EA,2CT-PB-02-256,กระดาษสี Flying A4 160gsm 50s แดง #30,DACT,13
OB_Non N3-2,C05631100,Post-it SuperSticky Page Maker 670-5SSAU,EA,2CT-PB-05-140,อินเด็กซ์กระดาษ Post-it No.670-5SSAU คละสี 5 สี,DACT,81
OB_Non P2-1,S6959421408008TH,GLUE STICK:8G. :KR/TH_STICKER,EA,2DSD-GU-RG-TS-CN-001,Double A Glue Stick Regular 8 g Korea P.1,DAOS,41
OB_Non P2-2,S8858741748710TH,DA TriTouch Ball Pen 0.5 mm (BLACK),EA,2DSD-WT-BP-TS-IN-007,Double A TriTouch Ball Pen 0.5 mm Black P.1,DAOS,30
OB_Non P2-2,S8858741748727TH,DA TriTouch Ball Pen 0.5 mm (BLUE),EA,2DSD-WT-BP-TS-IN-008,Double A TriTouch Ball Pen 0.5 mm Blue P.1,DAOS,188
OB_Non P2-2,S8858741748734TH,DA TriTouch Ball Pen 0.5 mm (RED),EA,2DSD-WT-BP-TS-IN-009,Double A TriTouch Ball Pen 0.5 mm Red P.1,DAOS,12
OB_Non P3-2,S8858741723748TH,Assorted Note:38x51: Mix Pastel: AN03224,EA,2DSD-NT-AN-TS-CN-011,Double A Assorted Note 38x51 mm Mix Pastel P.1,DAOS,11
OB_Non P3-2,S8858741718072TH,DA Index Flag : 45 x 12mm : 5C (Full),EA,2DSD-ID-FI-TS-CN-003,Double A Film Index Flag 45x12 mm 5C Full TH P.1,DAOS,94
OB_Non Q11-2,C02620430,เทปลบคำผิด ตราม้า H-925 (24:P),EA,2CT-WC-07-005,เทปลบคำผิด ตราม้า H-925 P.24,DACT,7
OB_Non Q11-3,C02620480,ปากกาลบคำผิดตราช้างรุ่นอุ๊ปซี่ 7 มล.,EA,2CT-WC-07-009,ปากกาลบคำผิด Elephant Oopsy 7 ml P.1,DACT,100
OB_Non Q12-2,C03610040,ขี้ผึ้งนับแบงค์เอลเฟ่น,EA,2CT-OS-07-002,ขี้ผึ้งนับแบงก์ เอลเฟ่น,DACT,30
OB_Non Q12-3,C02620080,เทปลบคำผิด ทอมโบว CT-CF4(10:B),EA,2CT-WC-07-003,เทปลบคำผิด TOMBOW CT-CF4 P.10,DACT,22
OB_Non Q13-2,C03010190,ตรายางหมึกในตัวSANBY R-2 RECEIVED,EA,2CT-OS-01-027,ตรายางหมึกในตัว (RECEIVED) SANBY R-2,DACT,1
OB_Non Q13-2,C03010340,ตรายางหมึกในตัวSANBY C-17 COPY,EA,2CT-OS-01-019,ตรายางหมึกในตัว (COPY) SANBY C-17,DACT,7
OB_Non Q13-2,C03010390,ตรายางหมึกในตัวSANBY TS-5 สำเนา,EA,2CT-OS-01-040,ตรายางหมึกในตัว (สำเนา) SANBY TS-5,DACT,2
OB_Non Q13-2,C03010220,ตรายางหมึกในตัวSANBY TS-10 ตรวจแล้ว,EA,2CT-OS-01-061,ตรายางหมึกในตัว SANBY TS-10 ตรวจแล้ว,DACT,2
OB_Non Q13-3,C03130090,เครื่องยิงบอร์ดเอลเฟ่นรุ่น 610,EA,2CT-OS-02-003,เครื่องยิงบอร์ด เอลเฟ่น No.610,DACT,2
OB_Non Q13-3,C03130020,เครื่องยิงบอร์ด MAX TG-HC,EA,2CT-OS-02-002,เครื่องยิงบอร์ด MAX TG-HC,DACT,2
OB_Non Q14-2,C03040390,หมึกเติมตรายาง SANBY 10 cc. สีน้ำเงิน,EA,2CT-OS-01-100,หมึกเติมตรายาง SANBY 10 cc น้ำเงิน,DACT,31
OB_Non Q14-3,C03040330,หมึกเติมแท่นประทับตราtrodat7011 28มล. ดำ,EA,2CT-OS-01-116,หมึกเติมแท่นประทับตรา trodat 7011 28 ml ดำ,DACT,9
OB_Non Q14-3,C03040520,หมึกเติมตรายาง Trodat 7011 สีน้ำเงิน,EA,2CT-OS-01-102,หมึกเติมตรายาง Trodat 7011 น้ำเงิน,DACT,1
OB_Non Q17-2,C02114280,PEN BALL ยูนิ SN-101 : ดำ (12:B),EA,2CT-WC-01-042,ปากกาลูกลื่น UNI SN-101 ดำ P.12,DACT,13
OB_Non Q17-2,C02114300,PEN BALL ยูนิ SN-101 : น้ำเงิน(12:B),EA,2CT-WC-01-043,ปากกาลูกลื่น UNI SN-101 น้ำเงิน P.12,DACT,103
OB_Non Q17-3,C02521080,ปากกาเพ็นท์เล็ก SAKURA ดำ,EA,2CT-WC-05-010,ปากกาเพ้นท์หัวเล็ก SAKURA ดำ P.12,DACT,26
OB_Non Q18-2,C02530470,PEN CD 2 หัว ควอนตัม QDVD 1020 น้ำเงิน,EA,2CT-WC-06-013,ปากกาเขียน CD Quantum QDVD 1020 สองหัว น้ำเงิน P.1,DACT,109
OB_Non Q18-2,C02530480,PEN CD 2 หัว ควอนตัม QDVD 1020 ดำ,EA,2CT-WC-06-011,ปากกาเขียน CD Quantum QDVD 1020 สองหัว ดำ P.1,DACT,88
OB_Non Q18-2,C02530490,PEN CD 2 หัว ควอนตัม QDVD 1020 แดง,EA,2CT-WC-06-012,ปากกาเขียน CD Quantum QDVD 1020 สองหัว แดง P.1,DACT,91
OB_Non Q18-3,C02530210,PEN CD ตราม้า EF ลบไม่ได้ :สีดำ(12:B),EA,2CT-WC-06-002,ปากกาเขียน CD Horse EF ลบไม่ได้ ดำ P.12,DACT,57
OB_Non Q18-3,C02530230,PEN CD ตราม้า EF ลบไม่ได้ :น้ำเงิน(12:B),EA,2CT-WC-06-004,ปากกาเขียน CD Horse EF ลบไม่ได้ น้ำเงิน P.12,DACT,13
OB_Non Q18-3,C02530220,PEN CD ตราม้า EFลบไม่ได้ :แดง(12:B),EA,2CT-WC-06-003,ปากกาเขียน CD Horse EF ลบไม่ได้ แดง P.12,DACT,39
OB_Non Q19-2,C02310480,PEN MK ตราม้า H-110 ชุด 12 สี,EA,2CT-WC-05-024,ปากกามาร์คเกอร์ Horse H-110 ชุด 12 สี P.12,DACT,8
OB_Non Q19-3,C02134660,ปากกาเจล Pentel BL-107 0.7mm สีน้ำเงิน,EA,2CT-WC-02-016,ปากกาหมึกเจล Pentel BL-107 น้ำเงิน,DACT,114
OB_Non Q19-3,C02133640,PEN GEL ดอง-เอ ยูน็อค : น้ำเงิน (12:B),EA,2CT-WC-02-002,ปากกาหมึกเจล DONG-A U-Knock น้ำเงิน P.12,DACT,116
OB_Non Q20-2,C02740300,ไส้ปากกาหมึกเจล LR7-0.7 มม.น้ำเงิน(12:B),EA,2CT-WC-08-039,ไส้ปากกาหมึกเจล LR7-0.7mm น้ำเงิน P.12,DACT,48
OB_Non Q20-2,C02740410,ไส้ปากกาลูกลื่น Flamingo นง (10EA:P),EA,2CT-WC-08-033,ไส้ปากกาลูกลื่น น้ำเงิน P.12,DACT,93
OB_Non Q20-3,C02160450,ปากกาพิกม่า SAKURA ดำ  XSDK-02-49,EA,2CT-WC-03-003,ปากกาพิกม่า SAKURA XSDK-02-49 ดำ P.1,DACT,4
OB_Non Q20-3,C02160490,ปากกาพิกม่า SAKURA ดำ  XSDK-03-49,EA,2CT-WC-03-004,ปากกาพิกม่า SAKURA XSDK-03-49 ดำ P.1,DACT,3
OB_Non Q20-3,C02115710,PENเจล GSOFT0.38(1x30)GS007-BL-30(30:B),EA,2CT-WC-02-015,ปากกาหมึกเจล GSOFT 0.38 GS007 น้ำเงิน P.30,DACT,18
OB_Non Q20-3,C02115720,PEN เจล GSOFT0.38(1x30)GS007-RE-30(30:B),EA,2CT-WC-02-003,ปากกาหมึกเจล g'soft GS007 0.38 mm แดง P.30,DACT,28
OB_Non B1-2,C05910140,"ซองน้ำตาล บอสตัน 6""x9"" (10:P)",EA,2CT-PB-08-024,"ซองน้ำตาล Boston 6""x9"" P.10",DACT,9
OB_Non C1-2,C04280650,แท่นตัดหอยโข่ง Aroma,EA,2CT-PS-02-186,แท่นตัดเทป อโรม่า หอยโข่ง,DACT,12
OB_Non C2-2,C07330220,ถ่าน Alkaline Panasonic ขนาด AAA(4:EA),EA,2CT-OA-06-005,ถ่านอัลคาไลน์ Panasonic AAA P.4,DACT,94
OB_Non C3-2,C03410520,ลวดเสียบกระดาษตราม้า เบอร์ 00 กลม/25ตัว,EA,2CT-OS-06-025,ลวดเสียบกระดาษ Horse No.00 กลม P.25,DACT,36
OB_Non D1-2,C04230410,เทปโฟมใส สก๊อตซ์ 4010 ขนาด 21มม.x 4ม.,EA,2CT-PS-02-136,เทปโฟม Scotch 3M No.4010 21 mmx4 m,DACT,12
OB_Non D2-1,C04230840,เทปโฟมดำ 3M รุ่น 408 ขนาด 12มม.x2.5ม.,EA,2CT-PS-02-137,เทปโฟม Scotch 3M No.408 12 mmx10 m ดำ,DACT,40
OB_Non D2-2,C04210540,"เทปใส หลุยส์ แกน 3"" ขนาด 3/4""x36 หลา",EA,2CT-PS-02-175,"เทปใส หลุยส์ แกน 3"" 3/4""x36 หลา",DACT,3
OB_Non D3-2,C04110290,กาวแท่งตราช้าง สติ๊กโก้ ขนาด 40 กรัม,EA,2CT-PS-01-016,กาวแท่ง ตราช้าง Sticko 40 g,DACT,20
OB_Non E2-2,C04243090,"เทปผ้า ใบโพธิ์ ขนาด 1 1/2""x8 หลา สีแดง",EA,2CT-PS-02-101,"เทปผ้า ใบโพธิ์ 1 1/2""x8 หลา แดง",DACT,32
OB_Non E3-2,C04243350,"เทปผ้า ใบโพธิ์ ขนาด 3""x8 หลา สีดำ",EA,2CT-PS-02-122,"เทปผ้า ใบโพธิ์ 3""x8 หลา ดำ",DACT,18
OB_Non F1-1,C03330070,ฟุตเหล็ก ใบโพธิ์ 18 นิ้ว,EA,2CT-OS-05-002,ฟุตเหล็ก ใบโพธิ์ 18 นิ้ว,DACT,13
OB_Non F1-2,C03340932,"กรรไกร ตราช้าง 9"" ด้ามหุ้มยาง",EA,2CT-OS-04-010,"กรรไกร ตราช้าง ด้ามหุ้มยาง 9""",DACT,3
OB_Non F2-1,C03310790,มีดคัตเตอร์ ตราม้า ซิลเวอร์,EA,2CT-OS-04-057,มีดคัตเตอร์ Horse ซิลเวอร์,DACT,40
OB_Non F2-2,C03210620,เครื่องเจาะกระดาษ AROMA # 540,EA,2CT-OS-03-001,เครื่องเจาะกระดาษ AROMA #540,DACT,10
OB_Non F3-1,C03823280,สันห่วงTMP 8 mm. ขาว 10 EA:P,EA,2CT-OS-10-077,สันห่วงพลาสติก TMP 8 mm ขาว P.10,DACT,580
OB_Non F3-2,C03823290,สันห่วงพลาสติก TMP 8 mm. ดำ  10 EA:P,EA,2CT-OS-10-078,สันห่วงพลาสติก TMP 8 mm ดำ P.10,DACT,260
OB_Non G1-1,C03040040,หมึกเติมแท่นประทับ ตราม้า 28 cc.สีแดง,EA,2CT-OS-01-109,หมึกเติมแท่นประทับตรา Horse 28 cc แดง,DACT,32
OB_Non G1-2,C03030720,แท่นประทับตราพลาสติก ตราม้า No.2 สีแดง,EA,2CT-OS-01-093,แท่นประทับตรา Horse พลาสติก No.2 แดง,DACT,27
OB_Non G2-1,C03120750,ลวดยิงบอร์ด ตราช้าง T-10 ไททาเนีย,EA,2CT-OS-02-044,ลวดยิงบอร์ด ตราช้าง T-10 ไททาเนีย,DACT,6
OB_Non G2-2,C03120690,"ลวดเย็บกระดาษ ม้า 1208 FA-H 1,000 เข็ม",EA,2CT-OS-02-055,"ลวดเย็บกระดาษ Horse 1208 FA-H 1,000 เข็ม",DACT,42
OB_Non H1-1,C02213440,PEN HL สตาบิโล บอส :ฟ้า(10:B),EA,2CT-WC-04-018,ปากกาไฮไลท์ STABILO BOSS ฟ้า P.10,DACT,21
OB_Non H2-1,C02310120,PEN MK สองหัว ตราม้า : แดง(12:B),EA,2CT-WC-05-029,ปากกามาร์คเกอร์ Horse สองหัว แดง P.12,DACT,156
OB_Non H2-2,C02115030,PENBALL Quantum Gelo Plus 007 แดง (50:B),EA,2CT-WC-01-028,ปากกาลูกลื่น Quantum Gelo Plus 007 แดง P.50,DACT,307
OB_Non H3-1,C02720270,ยางลบดินสอ สเต็ดเลอร์ 526B40 (40:B),EA,2CT-WC-08-026,ยางลบดินสอ สเต็ดเลอร์ 526B40 P.40,DACT,135
OB_Non H3-2,C02310180,PEN เมจิก Horse H-110 : ดำ(12:P),EA,2CT-WC-05-043,ปากกาเมจิก Horse H-110 ดำ P.12,DACT,23
OB_Non I2-2,C05020010,"สติ๊กเกอร์คอมฯ ตราช้าง, Label, 18-034",EA,2CT-PB-01-472,ป้ายสติกเกอร์ ตราช้าง คอมฯ No.18-034 P.1,DACT,7
OB_Non I3-2,C05010830,ป้ายสติ๊กเกอร์ ตราม้า A2 8x20 มม.,EA,2CT-PB-01-425,ป้ายสติกเกอร์ Horse A2 8x20 mm,DACT,20
OB_Non M2-2,C06310020,อินเด็กซ์พลาสติกสี เบนน่อน IX902 10 หยัก,EA,2CT-FS-05-063,อินเด็กซ์พลาสติกสี Bennon IX902 10 หยัก,DACT,15
OB_Non N1-2,C05631080,อินเด็กซ์ฟิล์ม BENNON 06336,EA,2CT-PB-05-147,อินเด็กซ์พลาสติก Bennon No.06336 1.2×4.4cm คละสี 5 สี,DACT,16
OB_Non N2-1,C05123230,กระดาษสี Flying 200g A4 50ผ.เหลือง No.10,EA,2CT-PB-02-272,กระดาษสี Flying A4 200gsm 50s เหลือง #10,DACT,4
OB_Non N2-2,C05220340,กระดาษแฟกซ์ซากุระ 1 ซม. 216 มม.x30 หลา,EA,2CT-PB-03-194,กระดาษแฟกซ์ ซากุระ 216มม.x30 หลา แกน 1 ซม.,DACT,1
OB_Non N3-1,C05121300,FlyingColourPaperเขียวใบ 160g.A4#21 P.50,EA,2CT-PB-02-251,กระดาษสี Flying A4 160gsm 50s เขียวใบเตย #21,DACT,4
OB_Non N3-2,C05610840,Post-it 3M 684-SH Sign Here (1 EA:P),EA,2CT-PB-05-170,กระดาษโน้ตมีกาว Post-it No.684-SH Sign Here P.1,DACT,57
OB_Non P2-1,S6959421421007TH,GLUE STICK:21G. :KR/TH_STICKER,EA,2DSD-GU-RG-TS-CN-002,Double A Glue Stick Regular 21 g Korea P.1,DAOS,0
OB_Non P2-2,S8858741751581TH,Double A Silk Gel Pen 0.5 mm:Cherry Red,EA,2DSD-WT-GP-TS-JP-017,Double A Silk Gel Pen 0.5 mm Cherry Red P.1,DAOS,84
OB_Non P2-2,S8858741751574TH,Double A Silk Gel Pen 0.5 mm:Navy Blue,EA,2DSD-WT-GP-TS-JP-016,Double A Silk Gel Pen 0.5 mm Navy Blue P.1,DAOS,50
OB_Non P3-2,S8858741722680TH,Sticky Note:76x101: Pastel Y: RN19201,EA,2DSD-NT-SN-TS-CN-012,Double A Sticky Note 76x101 mm Pastel Yelllow P.1,DAOS,12
OB_Non Q11-2,C02613130,PENลบคำผิด เพนเทล ZL62-W (12:B),EA,2CT-WC-07-018,ปากกาลบคำผิด Pentel ZL62-W P.12,DACT,3
OB_Non Q11-3,C02613050,LIQUIDเพนเทล ZL31-W(12:B),EA,2CT-WC-07-015,ปากกาลบคำผิด Pentel ZL31-W P.12,DACT,7
OB_Non Q12-2,C02613000,LIQUID นีเดิลพ็อยท์  7 ml (12:B),EA,2CT-WC-07-011,ปากกาลบคำผิด Liqiud Paper นีเดิลพ็อยท์ 7 ml P.12,DACT,17
OB_Non Q12-3,C02620020,เทปลบคำผิด ตราช้าง เพอเฟคโต้(12:B),EA,2CT-WC-07-001,เทปลบคำผิด Elephant Perfecto P.12,DACT,24
OB_Non Q13-2,C03010160,ตรายางหมึกในตัวSANBY C-11 COMPLETED,EA,2CT-OS-01-022,ตรายางหมึกในตัว (COMPLETED) SANBY C-11,DACT,20
OB_Non Q13-2,C03010120,ตรายางหมึกในตัวSANBY TS-8 ยกเลิก,EA,2CT-OS-01-037,ตรายางหมึกในตัว (ยกเลิก) SANBY TS-8,DACT,2
OB_Non Q13-2,C03012600,ตรายางหมึกในตัว ซันบี้ (ด่วน),EA,2CT-OS-01-033,ตรายางหมึกในตัว (ด่วน) SANBY,DACT,8
OB_Non Q13-3,C07330490,ถ่านอัลคาไลน์ 23A 12V (1:EA),EA,2CT-OA-06-020,ถ่านอัลคาไลน์ GP 23A 12V P.1,DACT,8
OB_Non Q13-3,C07330500,ถ่านอัลคาไลน์ 27A 12V (1:EA),EA,2CT-OA-06-021,ถ่านอัลคาไลน์ GP 27A 12V P.1,DACT,9
OB_Non Q14-2,C03040050,หมึกเติมตรายางหมึกในตัว SANBY 10cc สีแดง,EA,2CT-OS-01-103,หมึกเติมตรายางหมึกในตัว SANBY 10 cc แดง,DACT,6
OB_Non Q14-2,C03211170,เครื่องเจาะมุมกระดาษ SDI 1061 L,EA,2CT-OS-03-014,เครื่องเจาะกระดาษ SDI No.1061 L,DACT,1
OB_Non Q14-3,C03040340,หมึกเติมตรายาง trodat 7011 28มลเขียว,EA,2CT-OS-01-101,หมึกเติมตรายาง trodat 7011 28มล เขียว,DACT,6
OB_Non Q14-3,C03040060,หมึกเติมแท่นประทับกันน้ำ ตราม้า30cc. แดง,EA,2CT-OS-01-111,หมึกเติมแท่นประทับตรา Horse 30 cc แดง,DACT,4
OB_Non Q17-2,C02312400,SOLID MK JUMBO ดำ (1 ด้าม),EA,2CT-WC-05-001,ปากกาโซลิคมาร์คเกอร์ JUMBO ดำ P.1,DACT,35
OB_Non Q17-2,C02312410,SOLID MK JUMBO น้ำเงิน (1 ด้าม),EA,2CT-WC-05-003,ปากกาโซลิคมาร์คเกอร์ JUMBO น้ำเงิน P.1,DACT,1
OB_Non Q17-3,C02520870,ปากกาเพ้นท์ เกนจี้ 150 :เหลือง (12:B),EA,2CT-WC-05-107,ปากกาเพ้นท์ เกนจี้ 250 เหลือง P.12,DACT,8
OB_Non Q17-3,C02520850,ปากกาเพ้นท์ เกนจี้ 150 :ชมพู (12:B),EA,2CT-WC-05-106,ปากกาเพ้นท์ เกนจี้ 250 ชมพู P.12,DACT,8
OB_Non Q17-3,C02520690,ปากกาเพ้นท์ เกนจี้ 150 :น้ำเงิน (12:B),EA,2CT-WC-05-006,ปากกาเพ้นท์ GANGY No.150 น้ำเงิน P.12,DACT,14
OB_Non Q17-3,C02520700,ปากกาเพ้นท์ เกนจี้ 150 :เขียว (12:B),EA,2CT-WC-05-004,ปากกาเพ้นท์ GANGY No.150 เขียว P.12,DACT,7
OB_Non Q17-3,C02520730,ปากกาเพ้นท์ เกนจี้ 150 :ดำ (12:B),EA,2CT-WC-05-005,ปากกาเพ้นท์ GANGY No.150 ดำ P.12,DACT,11
OB_Non Q17-3,C02520750,ปากกาเพ้นท์ เกนจี้ 150 :ม่วง(12:B),EA,2CT-WC-05-007,ปากกาเพ้นท์ GANGY No.150 ม่วง P.12,DACT,14
OB_Non Q18-2,C02134650,PEN เจล เพนเทล BLN105 0.5 มม. แดง(12:B),EA,2CT-WC-02-009,ปากกาหมึกเจล Pentel BLN105 0.5 mm แดง P.12,DACT,124
OB_Non Q18-3,C02116940,PENBALL YOYA1031 น้ำเงิน(50:B),EA,2CT-WC-01-044,ปากกาลูกลื่น YOYA 1031 น้ำเงิน P.50,DACT,149
